TP_ha,FP_ha,TP_d2,FP_d2,TP_d4,FP_d4,TP_c4,FP_c4,TP_s2,FP_s2,TP_s4,FP_s4
0.0833960547870221,0.00110982936373533,0.0853119100996969,0.000371192929087153,0.0678679669796702,0.00562413528919929,0.0614723911564763,0.00660898386873018,0.0853119100996969,0.000371192929087153,0.0719210474415684,0.00398438740043718
0.0801157562999843,0.00100234588931952,0.0818504908373012,0.000328699462457647,0.0653564255613738,0.00527293928558484,0.0599389019251126,0.00616405227696242,0.0818504908373012,0.000328699462457647,0.0693692569620814,0.00373442583202833
0.0773707703267821,0.000881114528641221,0.0789445086193365,0.000283706380144053,0.0633359226896033,0.00493174174470675,0.0585583591262734,0.00574286703419349,0.0789445086193365,0.000283706380144053,0.0671917827516673,0.00349071330282969
0.0751409723368202,0.000777380477751546,0.0764249173888019,0.000261209838987256,0.0617621843970489,0.00461179093714341,0.0574394352251734,0.00533792929337114,0.0764249173888019,0.000261209838987256,0.0653644753736119,0.00326324827557763
0.0729151992529774,0.000683644889598224,0.0737845789746954,0.000226215219410016,0.0603051683819475,0.00426684397273919,0.0563245362301924,0.00491549424276018,0.0737845789746954,0.000226215219410016,0.0637102389586763,0.00302703459343126
0.0705807537039199,0.000587409685760814,0.0717318768539724,0.000194970023358909,0.059029273142204,0.00392939585538723,0.0553102598881881,0.00455429977640938,0.0717318768539724,0.000194970023358909,0.0621284508538838,0.00278207225639058
0.0685159768648396,0.000502422752501803,0.0695705022680346,0.000172473482202111,0.0579304737716993,0.00361569408703412,0.0542839088278266,0.0041343643414825,0.0695705022680346,0.000172473482202111,0.0606593601204252,0.00254710838208625
0.0664753494624738,0.000429933897663234,0.0675097503350734,0.000144977709677137,0.0568759483685043,0.00330699155004918,0.0533098815470129,0.00375692237318512,0.0675097503350734,0.000144977709677137,0.0592627176971097,0.00231214450778193
0.0644950956518939,0.000362444274192843,0.0653966746225644,0.000109983090099897,0.0557811739041187,0.00296704381701313,0.0523519538906755,0.00337573098136162,0.0653966746225644,0.000109983090099897,0.057854000555437,0.00207468101779351
0.0626074146820525,0.00031495157619516,0.0633238479712461,8.87363567851443e-05,0.0547024990642093,0.00270583397802588,0.0513336526425521,0.00305328055811419,0.0633238479712461,8.87363567851443e-05,0.0564573581321216,0.00182721906506875
0.060647285402068,0.000273707917407699,0.0611986975403799,7.37386626806129e-05,0.0535715004447521,0.00238963259398867,0.050271077427119,0.00270208455449975,0.0611986975403799,7.37386626806129e-05,0.0550687655210442,0.00159475480644851
0.0586871561220835,0.00021871637235775,0.0592908920399432,6.24903921022143e-05,0.0524163523885805,0.00209092851974009,0.049091779934233,0.00235588778225348,0.0592908920399432,6.24903921022143e-05,0.0535594257263949,0.00136978939488054
0.0568920479929806,0.000168724058675979,0.0572220902947439,5.37417372079043e-05,0.0511646065855514,0.00184096695133123,0.0478319843189658,0.00209842736679236,0.0572220902947439,5.37417372079043e-05,0.0520621606501028,0.00118231821857389
0.0549963172109011,0.000144977709677137,0.0551693881740208,4.12436587874614e-05,0.04983638756626,0.00160100384565873,0.0464554664262456,0.00183346810427897,0.0551693881740208,4.12436587874614e-05,0.0506775929451446,0.000998596465793384
0.0530764369921072,0.000121231360678296,0.0529194656534636,3.499461957724e-05,0.048222400212515,0.00138478708898507,0.0448736783214531,0.00160475326918486,0.0529194656534636,3.499461957724e-05,0.0489388335017086,0.000867366642378734
0.0511565567733133,0.000102484243047631,0.050705767287978,2.49961568408857e-05,0.0465601139853413,0.00117856879504776,0.0431912675636841,0.00135729131646009,0.050705767287978,2.49961568408857e-05,0.04703907781351,0.000747385089542483
0.0492608259912338,8.74865489431e-05,0.0483189979593726,1.37478862624871e-05,0.0444711877095467,0.000998596465793384,0.0407360748310546,0.00116357110094323,0.0483189979593726,1.37478862624871e-05,0.044676457921619,0.000623654113180099
0.0471195759358913,7.12390469965243e-05,0.0458074565410762,6.24903921022143e-06,0.0422695640624182,0.000814874713012874,0.0379347401721855,0.00101109454421383,0.0458074565410762,6.24903921022143e-06,0.0421206425360128,0.000527418909342689
0.0445194865829754,5.49915450499486e-05,0.0428612252619208,3.74942352613286e-06,0.0396815494278596,0.000649900077863029,0.035048882484816,0.000856118371800336,0.0428612252619208,3.74942352613286e-06,0.0391220874773096,0.000441182168241633
0.0415652054915819,4.24934666295057e-05,0.0395326279014542,3.74942352613286e-06,0.0364374750958934,0.000537417372079043,0.0319738542098506,0.000732387395437951,0.0395326279014542,3.74942352613286e-06,0.0358498388025099,0.000363694082034887
0.0385425009961643,3.62444274192843e-05,0.0359866856105581,3.74942352613286e-06,0.032686262592925,0.000439932360399589,0.028460111167907,0.000637401999442586,0.0359866856105581,3.74942352613286e-06,0.0323199961360901,0.00030620292130085
0.0346584665912668,2.624596468293e-05,0.0322113236708754,2.49961568408857e-06,0.0289994485878617,0.00035869485066671,0.0246364503547955,0.000537417372079043,0.0322113236708754,2.49961568408857e-06,0.0284681609801451,0.000261209838987256
0.0307422329374167,1.749730978862e-05,0.0281300688661437,1.24980784204429e-06,0.0251838375869883,0.000293704842880407,0.0206034944234926,0.00041993543492688,0.0281300688661437,1.24980784204429e-06,0.0245841265752476,0.000202468870411174
0.0264879071695653,1.37478862624871e-05,0.0240045400941023,1.24980784204429e-06,0.0213843262105911,0.000238713297830459,0.0164296667780224,0.000327449654615603,0.0240045400941023,1.24980784204429e-06,0.0203620000563487,0.000153726364571447
0.0218673149448789,7.49884705226571e-06,0.0195932429876073,0,0.0174197936833123,0.00018372175278051,0.0127348029607209,0.000222465795883883,0.0195932429876073,0,0.0161599980680451,0.000108733282257853
0.0173473453731692,2.49961568408857e-06,0.0151859707872314,0,0.0135558838090102,0.000124980784204429,0.00916873613922955,0.000143727901835093,0.0151859707872314,0,0.0122196149774807,6.124058426017e-05
0.0131493682909846,0,0.0113381605374055,0,0.0102313113546627,8.87363567851443e-05,0.00640362563543205,0.000106233666573764,0.0113381605374055,0,0.00869782212329897,3.62444274192843e-05
0.00933375729011121,0,0.00802163789529609,0,0.00744205141415076,5.12421215238157e-05,0.00408930461696981,7.873789404879e-05,0.00802163789529609,0,0.00585623840323924,2.49961568408857e-05
0.00631105279469356,0,0.00552217119535687,0,0.00519615379971262,3.37448117351957e-05,0.00255179047948707,4.74926979976829e-05,0.00552217119535687,0,0.0038156110008734,1.49976941045314e-05
0.00403698083742197,0,0.00352179285418168,0,0.00329237320539498,1.62475019465757e-05,0.00144091639062519,2.624596468293e-05,0.00352179285418168,0,0.00229822139398599,1.24980784204429e-05
0.00238274442248635,0,0.0020567270268421,0,0.00193597984327016,6.24903921022143e-06,0.000780831787098566,8.74865489431e-06,0.0020567270268421,0,0.00132419411317231,3.74942352613286e-06
0.00110684918274281,0,0.00104647559095684,0,0.00103037596648058,1.24980784204429e-06,0.000370291362953959,1.24980784204429e-06,0.00104647559095684,0,0.000656059697407558,1.24980784204429e-06
0.000390415893549283,0,0.000482988734287773,0,0.00044676457921619,0,0.000181120775357915,0,0.000482988734287773,0,0.00026966870997734,0
0.000144896620286332,0,0.00016904605700072,0,0.000148921526405397,0,7.24483101431659e-05,0,0.00016904605700072,0,7.64732162622307e-05,0
3.6224155071583e-05,0,4.42739673097125e-05,0,3.6224155071583e-05,0,2.81743428334534e-05,0,4.42739673097125e-05,0,2.01245305953239e-05,0
0,0,0,0,0,0,0,0,0,0,0,0
